category,name,baseType,itemType,variant,detailsId,levelRequired,links,corrupted,mapTier,gemLevel,gemQuality,chaosEquivalent,Tier,Override,SetFontSize,PlayAlertSound,SetBackgroundColor,PlayEffect,MinimapIcon
base,Fire Arrow Quiver,Fire Arrow Quiver,Quiver,'Elder,fire-arrow-quiver-83-elder,83,,,,,,4.05,,,,,,,
base,Heathen Wand,Heathen Wand,Wand,'Elder,heathen-wand-84-elder,84,,,,,,4.05,,,,,,,
base,Wyrmscale Gauntlets,Wyrmscale Gauntlets,Gloves,'Shaper,wyrmscale-gauntlets-84-shaper,84,,,,,,4.05,,,,,,,
base,Serrated Arrow Quiver,Serrated Arrow Quiver,Quiver,'Elder,serrated-arrow-quiver-85-elder,85,,,,,,4.05,,,,,,,
base,Assassin Bow,Assassin Bow,Bow,'Shaper,assassin-bow-82-shaper,82,,,,,,4.05,,,,,,,
base,Thorium Spirit Shield,Thorium Spirit Shield,Shield,,thorium-spirit-shield-86,86,,,,,,4.05,,,,,,,
base,Scholar Boots,Scholar Boots,Boots,'Shaper,scholar-boots-84-shaper,84,,,,,,4.05,,,,,,,
base,Soldier's Brigandine,Soldier's Brigandine,Body Armour,'Shaper,soldiers-brigandine-85-shaper,85,,,,,,4.05,,,,,,,
base,Great Mallet,Great Mallet,Two Handed Mace,,great-mallet-84,84,,,,,,4.05,,,,,,,
base,Holy Chainmail,Holy Chainmail,Body Armour,'Elder,holy-chainmail-83-elder,83,,,,,,4.05,,,,,,,
base,Hydrascale Gauntlets,Hydrascale Gauntlets,Gloves,'Warlord,hydrascale-gauntlets-85-warlord,85,,,,,,4.05,,,,,,,
base,Void Axe,Void Axe,Two Handed Axe,'Crusader,void-axe-83-crusader,83,,,,,,4.05,,,,,,,
base,Leather Belt,Leather Belt,Belt,'Redeemer,leather-belt-85-redeemer,85,,,,,,4.05,,,,,,,
base,Enameled Buckler,Enameled Buckler,Shield,'Warlord,enameled-buckler-83-warlord,83,,,,,,4.05,,,,,,,
base,Battle Buckler,Battle Buckler,Shield,'Hunter,battle-buckler-84-hunter,84,,,,,,4.05,,,,,,,
base,Soldier Boots,Soldier Boots,Boots,'Hunter,soldier-boots-82-hunter,82,,,,,,4.05,,,,,,,
base,Zealot Helmet,Zealot Helmet,Helmet,'Crusader,zealot-helmet-84-crusader,84,,,,,,4.05,,,,,,,
base,Secutor Helm,Secutor Helm,Helmet,'Warlord,secutor-helm-84-warlord,84,,,,,,4.05,,,,,,,
base,Flanged Mace,Flanged Mace,One Handed Mace,'Hunter,flanged-mace-85-hunter,85,,,,,,4.05,,,,,,,
base,Legion Sword,Legion Sword,One Handed Sword,'Crusader,legion-sword-82-crusader,82,,,,,,4.05,,,,,,,
base,Dragonscale Gauntlets,Dragonscale Gauntlets,Gloves,'Warlord,dragonscale-gauntlets-84-warlord,84,,,,,,4.05,,,,,,,
base,Reaver Sword,Reaver Sword,Two Handed Sword,'Crusader,reaver-sword-85-crusader,85,,,,,,4.05,,,,,,,
base,Legion Hammer,Legion Hammer,One Handed Mace,'Hunter,legion-hammer-84-hunter,84,,,,,,4.05,,,,,,,
base,Slink Boots,Slink Boots,Boots,'Redeemer,slink-boots-84-redeemer,84,,,,,,4.05,,,,,,,
base,Moon Staff,Moon Staff,Staff,'Warlord,moon-staff-84-warlord,84,,,,,,4.05,,,,,,,
base,Enameled Buckler,Enameled Buckler,Shield,'Warlord,enameled-buckler-84-warlord,84,,,,,,4.05,,,,,,,
base,Brass Spirit Shield,Brass Spirit Shield,Shield,'Warlord,brass-spirit-shield-86-warlord,86,,,,,,4.05,,,,,,,
base,Gruelling Gauntlets,Gruelling Gauntlets,Gloves,,gruelling-gauntlets-83,83,,,,,,4.05,,,,,,,
base,Sorrow Mask,Sorrow Mask,Helmet,,sorrow-mask-83,83,,,,,,4.05,,,,,,,
base,Terror Maul,Terror Maul,Two Handed Mace,'Shaper,terror-maul-83-shaper,83,,,,,,4.04,,,,,,,
base,Plated Maul,Plated Maul,Two Handed Mace,'Elder,plated-maul-86-elder,86,,,,,,4.04,,,,,,,
base,Steelscale Gauntlets,Steelscale Gauntlets,Gloves,'Elder,steelscale-gauntlets-83-elder,83,,,,,,4.04,,,,,,,
base,Crystal Sceptre,Crystal Sceptre,One Handed Mace,,crystal-sceptre-83,83,,,,,,4.04,,,,,,,
base,Sun Plate,Sun Plate,Body Armour,'Shaper,sun-plate-85-shaper,85,,,,,,4.04,,,,,,,
base,Convoking Wand,Convoking Wand,Wand,'Shaper,convoking-wand-83-shaper,83,,,,,,4.04,,,,,,,
base,Bone Helmet,Bone Helmet,Helmet,'Warlord,bone-helmet-83-warlord,83,,,,,,4.04,,,,,,,
base,Sharktooth Arrow Quiver,Sharktooth Arrow Quiver,Quiver,'Warlord,sharktooth-arrow-quiver-85-warlord,85,,,,,,4.04,,,,,,,
base,Amber Amulet,Amber Amulet,Amulet,'Crusader,amber-amulet-82-crusader,82,,,,,,4.04,,,,,,,
base,Tiger Sword,Tiger Sword,Two Handed Sword,'Hunter,tiger-sword-85-hunter,85,,,,,,4.04,,,,,,,
base,Eelskin Boots,Eelskin Boots,Boots,'Hunter,eelskin-boots-84-hunter,84,,,,,,4.04,,,,,,,
base,Vaal Greatsword,Vaal Greatsword,Two Handed Sword,'Hunter,vaal-greatsword-83-hunter,83,,,,,,4.04,,,,,,,
base,Gladiator Plate,Gladiator Plate,Body Armour,'Hunter,gladiator-plate-83-hunter,83,,,,,,4.04,,,,,,,
base,Varnished Coat,Varnished Coat,Body Armour,'Crusader,varnished-coat-85-crusader,85,,,,,,4.04,,,,,,,
base,Latticed Ringmail,Latticed Ringmail,Body Armour,'Warlord,latticed-ringmail-85-warlord,85,,,,,,4.04,,,,,,,
base,Serrated Foil,Serrated Foil,One Handed Sword,'Crusader,serrated-foil-82-crusader,82,,,,,,4.04,,,,,,,
base,Battle Plate,Battle Plate,Body Armour,'Crusader,battle-plate-85-crusader,85,,,,,,4.04,,,,,,,
base,Prophet Crown,Prophet Crown,Helmet,'Warlord,prophet-crown-85-warlord,85,,,,,,4.04,,,,,,,
base,General's Brigandine,General's Brigandine,Body Armour,'Redeemer,generals-brigandine-86-redeemer,86,,,,,,4.04,,,,,,,
base,Seaglass Amulet,Seaglass Amulet,Amulet,'Crusader,seaglass-amulet-83-crusader,83,,,,,,4.04,,,,,,,
base,Sadist Garb,Sadist Garb,Body Armour,,sadist-garb-83,83,,,,,,4.03,,,,,,,
base,Titan Gauntlets,Titan Gauntlets,Gloves,'Elder,titan-gauntlets-84-elder,84,,,,,,4.03,,,,,,,
base,Terror Claw,Terror Claw,Claw,,terror-claw-85,85,,,,,,4.03,,,,,,,
base,Imperial Bow,Imperial Bow,Bow,'Elder,imperial-bow-82-elder,82,,,,,,4.03,,,,,,,
base,Lunaris Circlet,Lunaris Circlet,Helmet,'Shaper,lunaris-circlet-82-shaper,82,,,,,,4.03,,,,,,,
base,Redwood Spiked Shield,Redwood Spiked Shield,Shield,'Shaper,redwood-spiked-shield-83-shaper,83,,,,,,4.03,,,,,,,
base,Flanged Mace,Flanged Mace,One Handed Mace,'Elder,flanged-mace-85-elder,85,,,,,,4.03,,,,,,,
base,Assassin Bow,Assassin Bow,Bow,,assassin-bow-85,85,,,,,,4.03,,,,,,,
base,Steel Gauntlets,Steel Gauntlets,Gloves,,steel-gauntlets-85,85,,,,,,4.03,,,,,,,
base,Vaal Mask,Vaal Mask,Helmet,,vaal-mask-86,86,,,,,,4.03,,,,,,,
base,Decurve Bow,Decurve Bow,Bow,,decurve-bow-83,83,,,,,,4.03,,,,,,,
base,Noble Tricorne,Noble Tricorne,Helmet,'Crusader,noble-tricorne-84-crusader,84,,,,,,4.03,,,,,,,
base,Compound Bow,Compound Bow,Bow,'Crusader,compound-bow-83-crusader,83,,,,,,4.03,,,,,,,
base,Fencer Helm,Fencer Helm,Helmet,'Warlord,fencer-helm-84-warlord,84,,,,,,4.03,,,,,,,
base,Lunaris Circlet,Lunaris Circlet,Helmet,'Warlord,lunaris-circlet-84-warlord,84,,,,,,4.03,,,,,,,
base,Wraith Axe,Wraith Axe,One Handed Axe,'Crusader,wraith-axe-82-crusader,82,,,,,,4.03,,,,,,,
base,Plated Maul,Plated Maul,Two Handed Mace,'Hunter,plated-maul-84-hunter,84,,,,,,4.03,,,,,,,
base,Goliath Greaves,Goliath Greaves,Boots,'Warlord,goliath-greaves-85-warlord,85,,,,,,4.03,,,,,,,
base,Compound Bow,Compound Bow,Bow,'Hunter,compound-bow-84-hunter,84,,,,,,4.03,,,,,,,
base,Ornate Spiked Shield,Ornate Spiked Shield,Shield,'Hunter,ornate-spiked-shield-83-hunter,83,,,,,,4.03,,,,,,,
base,Blood Sceptre,Blood Sceptre,One Handed Mace,'Crusader,blood-sceptre-85-crusader,85,,,,,,4.03,,,,,,,
base,Lacquered Buckler,Lacquered Buckler,Shield,'Warlord,lacquered-buckler-83-warlord,83,,,,,,4.03,,,,,,,
base,Thorium Spirit Shield,Thorium Spirit Shield,Shield,'Crusader,thorium-spirit-shield-85-crusader,85,,,,,,4.03,,,,,,,
base,Chain Hauberk,Chain Hauberk,Body Armour,'Elder,chain-hauberk-86-elder,86,,,,,,4.02,,,,,,,
base,Supreme Spiked Shield,Supreme Spiked Shield,Shield,,supreme-spiked-shield-84,84,,,,,,4.02,,,,,,,
base,Topaz Ring,Topaz Ring,Ring,,topaz-ring-84,84,,,,,,4.02,,,,,,,
base,Steelscale Boots,Steelscale Boots,Boots,,steelscale-boots-82,82,,,,,,4.02,,,,,,,
base,Oak Buckler,Oak Buckler,Shield,,oak-buckler-82,82,,,,,,4.02,,,,,,,
base,Demon's Horn,Demon's Horn,Wand,'Shaper,demons-horn-86-shaper,86,,,,,,4.02,,,,,,,
base,Pinnacle Tower Shield,Pinnacle Tower Shield,Shield,,pinnacle-tower-shield-84,84,,,,,,4.02,,,,,,,
base,Sharkskin Gloves,Sharkskin Gloves,Gloves,,sharkskin-gloves-83,83,,,,,,4.02,,,,,,,
base,Praetor Crown,Praetor Crown,Helmet,'Shaper,praetor-crown-83-shaper,83,,,,,,4.02,,,,,,,
base,Sharkskin Boots,Sharkskin Boots,Boots,'Shaper,sharkskin-boots-82-shaper,82,,,,,,4.02,,,,,,,
base,Ezomyte Tower Shield,Ezomyte Tower Shield,Shield,,ezomyte-tower-shield-84,84,,,,,,4.02,,,,,,,
base,Murder Boots,Murder Boots,Boots,'Shaper,murder-boots-82-shaper,82,,,,,,4.02,,,,,,,
base,Vaal Buckler,Vaal Buckler,Shield,'Elder,vaal-buckler-82-elder,82,,,,,,4.02,,,,,,,
base,Full Wyrmscale,Full Wyrmscale,Body Armour,'Shaper,full-wyrmscale-82-shaper,82,,,,,,4.02,,,,,,,
base,Serpentscale Boots,Serpentscale Boots,Boots,'Shaper,serpentscale-boots-84-shaper,84,,,,,,4.02,,,,,,,
base,Laminated Kite Shield,Laminated Kite Shield,Shield,,laminated-kite-shield-84,84,,,,,,4.02,,,,,,,
base,Terror Maul,Terror Maul,Two Handed Mace,'Warlord,terror-maul-83-warlord,83,,,,,,4.02,,,,,,,
base,Lead Sceptre,Lead Sceptre,One Handed Mace,'Crusader,lead-sceptre-83-crusader,83,,,,,,4.02,,,,,,,
base,Karui Sceptre,Karui Sceptre,One Handed Mace,'Warlord,karui-sceptre-82-warlord,82,,,,,,4.02,,,,,,,
base,Karui Axe,Karui Axe,One Handed Axe,'Warlord,karui-axe-84-warlord,84,,,,,,4.02,,,,,,,
base,Infernal Sword,Infernal Sword,Two Handed Sword,'Warlord,infernal-sword-84-warlord,84,,,,,,4.02,,,,,,,
base,Saintly Chainmail,Saintly Chainmail,Body Armour,'Warlord,saintly-chainmail-85-warlord,85,,,,,,4.02,,,,,,,
base,Ancient Gauntlets,Ancient Gauntlets,Gloves,'Crusader,ancient-gauntlets-85-crusader,85,,,,,,4.02,,,,,,,
base,Cutlass,Cutlass,One Handed Sword,'Redeemer,cutlass-84-redeemer,84,,,,,,4.02,,,,,,,
base,Deicide Mask,Deicide Mask,Helmet,'Crusader,deicide-mask-84-crusader,84,,,,,,4.02,,,,,,,
base,Gavel,Gavel,One Handed Mace,'Warlord,gavel-85-warlord,85,,,,,,4.02,,,,,,,
base,Murder Boots,Murder Boots,Boots,'Warlord,murder-boots-86-warlord,86,,,,,,4.02,,,,,,,
base,Sharktooth Arrow Quiver,Sharktooth Arrow Quiver,Quiver,'Shaper,sharktooth-arrow-quiver-82-shaper,82,,,,,,4.01,,,,,,,
base,Lacquered Helmet,Lacquered Helmet,Helmet,,lacquered-helmet-84,84,,,,,,4.01,,,,,,,
base,Wyrmscale Boots,Wyrmscale Boots,Boots,'Elder,wyrmscale-boots-83-elder,83,,,,,,4.01,,,,,,,
base,General's Brigandine,General's Brigandine,Body Armour,'Shaper,generals-brigandine-84-shaper,84,,,,,,4.01,,,,,,,
base,Saintly Chainmail,Saintly Chainmail,Body Armour,,saintly-chainmail-85,85,,,,,,4.01,,,,,,,
base,Close Helmet,Close Helmet,Helmet,'Elder,close-helmet-84-elder,84,,,,,,4.01,,,,,,,
base,Heathen Wand,Heathen Wand,Wand,'Elder,heathen-wand-85-elder,85,,,,,,4.01,,,,,,,
base,Battle Hammer,Battle Hammer,One Handed Mace,'Elder,battle-hammer-82-elder,82,,,,,,4.01,,,,,,,
base,Redwood Spiked Shield,Redwood Spiked Shield,Shield,'Elder,redwood-spiked-shield-83-elder,83,,,,,,4.01,,,,,,,
base,War Axe,War Axe,One Handed Axe,'Elder,war-axe-83-elder,83,,,,,,4.01,,,,,,,
base,Reaver Axe,Reaver Axe,One Handed Axe,'Shaper,reaver-axe-86-shaper,86,,,,,,4.01,,,,,,,
base,Variscite Blade,Variscite Blade,One Handed Sword,'Elder,variscite-blade-85-elder,85,,,,,,4.01,,,,,,,
base,Nubuck Boots,Nubuck Boots,Boots,'Crusader,nubuck-boots-84-crusader,84,,,,,,4.01,,,,,,,
base,Slink Boots,Slink Boots,Boots,'Redeemer,slink-boots-82-redeemer,82,,,,,,4.01,,,,,,,
base,Polished Spiked Shield,Polished Spiked Shield,Shield,'Hunter,polished-spiked-shield-82-hunter,82,,,,,,4.01,,,,,,,
base,Mesh Boots,Mesh Boots,Boots,'Crusader,mesh-boots-83-crusader,83,,,,,,4.01,,,,,,,
base,Deerskin Gloves,Deerskin Gloves,Gloves,'Redeemer,deerskin-gloves-83-redeemer,83,,,,,,4.01,,,,,,,
base,Reinforced Tower Shield,Reinforced Tower Shield,Shield,'Redeemer,reinforced-tower-shield-84-redeemer,84,,,,,,4.01,,,,,,,
base,Spike-Point Arrow Quiver,Spike-Point Arrow Quiver,Quiver,'Elder,spike-point-arrow-quiver-82-elder,82,,,,,,4.0,,,,,,,
base,Steel Ring,Steel Ring,Ring,,steel-ring-83,83,,,,,,4.0,,,,,,,
base,Two-Stone Ring,Two-Stone Ring,Ring,,two-stone-ring-85,85,,,,,,4.0,,,,,,,
base,Crystal Wand,Crystal Wand,Wand,'Elder,crystal-wand-85-elder,85,,,,,,4.0,,,,,,,
base,Sharktooth Arrow Quiver,Sharktooth Arrow Quiver,Quiver,'Elder,sharktooth-arrow-quiver-85-elder,85,,,,,,4.0,,,,,,,
base,Noble Claw,Noble Claw,Claw,'Elder,noble-claw-83-elder,83,,,,,,4.0,,,,,,,
base,Crimson Jewel,Crimson Jewel,Jewel,,crimson-jewel-85,85,,,,,,4.0,,,,,,,
base,Noble Claw,Noble Claw,Claw,'Elder,noble-claw-85-elder,85,,,,,,4.0,,,,,,,
base,Gripped Gloves,Gripped Gloves,Gloves,,gripped-gloves-85,85,,,,,,4.0,,,,,,,
base,Coral Ring,Coral Ring,Ring,,coral-ring-82,82,,,,,,4.0,,,,,,,
base,Turquoise Amulet,Turquoise Amulet,Amulet,,turquoise-amulet-83,83,,,,,,4.0,,,,,,,
base,Fingerless Silk Gloves,Fingerless Silk Gloves,Gloves,,fingerless-silk-gloves-84,84,,,,,,4.0,,,,,,,
base,Goliath Gauntlets,Goliath Gauntlets,Gloves,'Shaper,goliath-gauntlets-82-shaper,82,,,,,,4.0,,,,,,,
base,Spike-Point Arrow Quiver,Spike-Point Arrow Quiver,Quiver,'Shaper,spike-point-arrow-quiver-83-shaper,83,,,,,,4.0,,,,,,,
base,Fossilised Spirit Shield,Fossilised Spirit Shield,Shield,,fossilised-spirit-shield-83,83,,,,,,4.0,,,,,,,
base,Sambar Sceptre,Sambar Sceptre,One Handed Mace,'Shaper,sambar-sceptre-82-shaper,82,,,,,,4.0,,,,,,,
base,Rustic Sash,Rustic Sash,Belt,,rustic-sash-85,85,,,,,,4.0,,,,,,,
base,Coral Amulet,Coral Amulet,Amulet,,coral-amulet-84,84,,,,,,4.0,,,,,,,
base,Tyrant's Sekhem,Tyrant's Sekhem,One Handed Mace,'Shaper,tyrants-sekhem-85-shaper,85,,,,,,4.0,,,,,,,
base,Iron Ring,Iron Ring,Ring,,iron-ring-85,85,,,,,,4.0,,,,,,,
base,Slink Gloves,Slink Gloves,Gloves,,slink-gloves-85,85,,,,,,4.0,,,,,,,
base,Two-Toned Boots,Two-Toned Boots,Boots,,two-toned-boots-85,85,,,,,,4.0,,,,,,,
base,Coral Amulet,Coral Amulet,Amulet,,coral-amulet-83,83,,,,,,4.0,,,,,,,
base,Zealot Boots,Zealot Boots,Boots,'Elder,zealot-boots-83-elder,83,,,,,,4.0,,,,,,,
base,Iron Ring,Iron Ring,Ring,'Elder,iron-ring-83-elder,83,,,,,,4.0,,,,,,,
base,Lion Pelt,Lion Pelt,Helmet,,lion-pelt-83,83,,,,,,4.0,,,,,,,
base,Citrine Amulet,Citrine Amulet,Amulet,,citrine-amulet-84,84,,,,,,4.0,,,,,,,
base,Great White Claw,Great White Claw,Claw,'Shaper,great-white-claw-83-shaper,83,,,,,,4.0,,,,,,,
base,Gold Ring,Gold Ring,Ring,'Elder,gold-ring-83-elder,83,,,,,,4.0,,,,,,,
base,Jade Amulet,Jade Amulet,Amulet,,jade-amulet-85,85,,,,,,4.0,,,,,,,
base,Dragonbone Rapier,Dragonbone Rapier,One Handed Sword,'Shaper,dragonbone-rapier-84-shaper,84,,,,,,4.0,,,,,,,
base,Paua Amulet,Paua Amulet,Amulet,,paua-amulet-84,84,,,,,,4.0,,,,,,,
base,Fossilised Spirit Shield,Fossilised Spirit Shield,Shield,,fossilised-spirit-shield-84,84,,,,,,4.0,,,,,,,
base,Crystal Belt,Crystal Belt,Belt,,crystal-belt-82,82,,,,,,4.0,,,,,,,
base,Citadel Bow,Citadel Bow,Bow,'Elder,citadel-bow-83-elder,83,,,,,,4.0,,,,,,,
base,Serpent Wand,Serpent Wand,Wand,'Elder,serpent-wand-85-elder,85,,,,,,4.0,,,,,,,
base,Wyrmscale Boots,Wyrmscale Boots,Boots,'Elder,wyrmscale-boots-85-elder,85,,,,,,4.0,,,,,,,
base,Chain Belt,Chain Belt,Belt,'Elder,chain-belt-85-elder,85,,,,,,4.0,,,,,,,
base,Hydrascale Boots,Hydrascale Boots,Boots,'Elder,hydrascale-boots-85-elder,85,,,,,,4.0,,,,,,,
base,Vaal Sceptre,Vaal Sceptre,One Handed Mace,'Elder,vaal-sceptre-85-elder,85,,,,,,4.0,,,,,,,
base,Carnal Mitts,Carnal Mitts,Gloves,'Elder,carnal-mitts-83-elder,83,,,,,,4.0,,,,,,,
base,Legion Gloves,Legion Gloves,Gloves,'Shaper,legion-gloves-82-shaper,82,,,,,,4.0,,,,,,,
base,Ursine Pelt,Ursine Pelt,Helmet,'Shaper,ursine-pelt-83-shaper,83,,,,,,4.0,,,,,,,
base,Tyrant's Sekhem,Tyrant's Sekhem,One Handed Mace,,tyrants-sekhem-83,83,,,,,,4.0,,,,,,,
base,Wyrmscale Gauntlets,Wyrmscale Gauntlets,Gloves,,wyrmscale-gauntlets-83,83,,,,,,4.0,,,,,,,
base,Dragonscale Boots,Dragonscale Boots,Boots,,dragonscale-boots-83,83,,,,,,4.0,,,,,,,
base,Fossilised Spirit Shield,Fossilised Spirit Shield,Shield,,fossilised-spirit-shield-82,82,,,,,,4.0,,,,,,,
base,Triumphant Lamellar,Triumphant Lamellar,Body Armour,'Elder,triumphant-lamellar-84-elder,84,,,,,,4.0,,,,,,,
base,Void Sceptre,Void Sceptre,One Handed Mace,,void-sceptre-82,82,,,,,,4.0,,,,,,,
base,Eagle Claw,Eagle Claw,Claw,'Elder,eagle-claw-83-elder,83,,,,,,4.0,,,,,,,
base,Corsair Sword,Corsair Sword,One Handed Sword,'Shaper,corsair-sword-84-shaper,84,,,,,,4.0,,,,,,,
base,Gold Ring,Gold Ring,Ring,'Shaper,gold-ring-83-shaper,83,,,,,,4.0,,,,,,,
base,Ironwood Buckler,Ironwood Buckler,Shield,'Shaper,ironwood-buckler-85-shaper,85,,,,,,4.0,,,,,,,
base,Paua Ring,Paua Ring,Ring,'Shaper,paua-ring-84-shaper,84,,,,,,4.0,,,,,,,
base,Lapis Amulet,Lapis Amulet,Amulet,'Elder,lapis-amulet-84-elder,84,,,,,,4.0,,,,,,,
base,Gold Ring,Gold Ring,Ring,'Shaper,gold-ring-84-shaper,84,,,,,,4.0,,,,,,,
base,Ruby Ring,Ruby Ring,Ring,'Elder,ruby-ring-85-elder,85,,,,,,4.0,,,,,,,
base,Ursine Pelt,Ursine Pelt,Helmet,,ursine-pelt-84,84,,,,,,4.0,,,,,,,
base,Citrine Amulet,Citrine Amulet,Amulet,'Elder,citrine-amulet-82-elder,82,,,,,,4.0,,,,,,,
base,Paua Amulet,Paua Amulet,Amulet,'Elder,paua-amulet-84-elder,84,,,,,,4.0,,,,,,,
base,Spike-Point Arrow Quiver,Spike-Point Arrow Quiver,Quiver,,spike-point-arrow-quiver-85,85,,,,,,4.0,,,,,,,
base,Studded Belt,Studded Belt,Belt,'Shaper,studded-belt-86-shaper,86,,,,,,4.0,,,,,,,
base,Paua Amulet,Paua Amulet,Amulet,'Shaper,paua-amulet-82-shaper,82,,,,,,4.0,,,,,,,
base,Majestic Plate,Majestic Plate,Body Armour,'Elder,majestic-plate-84-elder,84,,,,,,4.0,,,,,,,
base,Full Dragonscale,Full Dragonscale,Body Armour,'Shaper,full-dragonscale-83-shaper,83,,,,,,4.0,,,,,,,
base,Siege Helmet,Siege Helmet,Helmet,,siege-helmet-82,82,,,,,,4.0,,,,,,,
base,Highborn Bow,Highborn Bow,Bow,'Shaper,highborn-bow-85-shaper,85,,,,,,4.0,,,,,,,
base,Spiked Gloves,Spiked Gloves,Gloves,,spiked-gloves-82,82,,,,,,4.0,,,,,,,
base,Karui Sceptre,Karui Sceptre,One Handed Mace,'Shaper,karui-sceptre-86-shaper,86,,,,,,4.0,,,,,,,
base,Cloth Belt,Cloth Belt,Belt,,cloth-belt-85,85,,,,,,4.0,,,,,,,
base,Studded Belt,Studded Belt,Belt,,studded-belt-85,85,,,,,,4.0,,,,,,,
base,Corsair Sword,Corsair Sword,One Handed Sword,'Shaper,corsair-sword-83-shaper,83,,,,,,4.0,,,,,,,
base,Ursine Pelt,Ursine Pelt,Helmet,'Shaper,ursine-pelt-84-shaper,84,,,,,,4.0,,,,,,,
base,Hydrascale Boots,Hydrascale Boots,Boots,'Elder,hydrascale-boots-83-elder,83,,,,,,4.0,,,,,,,
base,Hydrascale Gauntlets,Hydrascale Gauntlets,Gloves,'Elder,hydrascale-gauntlets-84-elder,84,,,,,,4.0,,,,,,,
base,Dragonbone Rapier,Dragonbone Rapier,One Handed Sword,'Shaper,dragonbone-rapier-83-shaper,83,,,,,,4.0,,,,,,,
base,Saint's Hauberk,Saint's Hauberk,Body Armour,'Elder,saints-hauberk-85-elder,85,,,,,,4.0,,,,,,,
base,Penetrating Arrow Quiver,Penetrating Arrow Quiver,Quiver,'Shaper,penetrating-arrow-quiver-86-shaper,86,,,,,,4.0,,,,,,,
base,Eternal Burgonet,Eternal Burgonet,Helmet,,eternal-burgonet-84,84,,,,,,4.0,,,,,,,
base,Nightmare Mace,Nightmare Mace,One Handed Mace,'Elder,nightmare-mace-86-elder,86,,,,,,4.0,,,,,,,
base,Solaris Circlet,Solaris Circlet,Helmet,'Shaper,solaris-circlet-82-shaper,82,,,,,,4.0,,,,,,,
base,Imperial Skean,Imperial Skean,Dagger,,imperial-skean-83,83,,,,,,4.0,,,,,,,
base,Ursine Pelt,Ursine Pelt,Helmet,'Elder,ursine-pelt-83-elder,83,,,,,,4.0,,,,,,,
base,Sambar Sceptre,Sambar Sceptre,One Handed Mace,'Elder,sambar-sceptre-85-elder,85,,,,,,4.0,,,,,,,
base,Steel Circlet,Steel Circlet,Helmet,'Elder,steel-circlet-84-elder,84,,,,,,4.0,,,,,,,
base,Necromancer Circlet,Necromancer Circlet,Helmet,'Elder,necromancer-circlet-84-elder,84,,,,,,4.0,,,,,,,
base,Opal Ring,Opal Ring,Ring,,opal-ring-86,86,,,,,,4.0,,,,,,,
base,Conjurer Gloves,Conjurer Gloves,Gloves,'Elder,conjurer-gloves-84-elder,84,,,,,,4.0,,,,,,,
base,Destiny Leather,Destiny Leather,Body Armour,'Elder,destiny-leather-83-elder,83,,,,,,4.0,,,,,,,
base,Harbinger Bow,Harbinger Bow,Bow,'Elder,harbinger-bow-83-elder,83,,,,,,4.0,,,,,,,
base,Imperial Bow,Imperial Bow,Bow,'Elder,imperial-bow-85-elder,85,,,,,,4.0,,,,,,,
base,Coral Ring,Coral Ring,Ring,'Elder,coral-ring-85-elder,85,,,,,,4.0,,,,,,,
base,Fancy Foil,Fancy Foil,One Handed Sword,,fancy-foil-85,85,,,,,,4.0,,,,,,,
base,Omen Wand,Omen Wand,Wand,'Elder,omen-wand-85-elder,85,,,,,,4.0,,,,,,,
base,Moonstone Ring,Moonstone Ring,Ring,'Elder,moonstone-ring-85-elder,85,,,,,,4.0,,,,,,,
base,Moonstone Ring,Moonstone Ring,Ring,'Shaper,moonstone-ring-83-shaper,83,,,,,,4.0,,,,,,,
base,Coral Amulet,Coral Amulet,Amulet,'Shaper,coral-amulet-84-shaper,84,,,,,,4.0,,,,,,,
base,Imperial Skean,Imperial Skean,Dagger,'Shaper,imperial-skean-82-shaper,82,,,,,,4.0,,,,,,,
base,Fluted Bascinet,Fluted Bascinet,Helmet,'Elder,fluted-bascinet-83-elder,83,,,,,,4.0,,,,,,,
base,Dragonbone Rapier,Dragonbone Rapier,One Handed Sword,'Shaper,dragonbone-rapier-82-shaper,82,,,,,,4.0,,,,,,,
base,Ancient Gauntlets,Ancient Gauntlets,Gloves,,ancient-gauntlets-84,84,,,,,,4.0,,,,,,,
base,Void Sceptre,Void Sceptre,One Handed Mace,'Shaper,void-sceptre-84-shaper,84,,,,,,4.0,,,,,,,
base,Sorcerer Gloves,Sorcerer Gloves,Gloves,,sorcerer-gloves-84,84,,,,,,4.0,,,,,,,
base,Arcanist Gloves,Arcanist Gloves,Gloves,,arcanist-gloves-85,85,,,,,,4.0,,,,,,,
base,Slink Boots,Slink Boots,Boots,,slink-boots-83,83,,,,,,4.0,,,,,,,
base,Vaal Hatchet,Vaal Hatchet,One Handed Axe,'Shaper,vaal-hatchet-85-shaper,85,,,,,,4.0,,,,,,,
base,Harlequin Mask,Harlequin Mask,Helmet,'Shaper,harlequin-mask-83-shaper,83,,,,,,4.0,,,,,,,
base,Siege Axe,Siege Axe,One Handed Axe,'Elder,siege-axe-83-elder,83,,,,,,4.0,,,,,,,
base,Gold Ring,Gold Ring,Ring,'Shaper,gold-ring-82-shaper,82,,,,,,4.0,,,,,,,
base,Arcanist Gloves,Arcanist Gloves,Gloves,'Elder,arcanist-gloves-83-elder,83,,,,,,4.0,,,,,,,
base,Arcanist Gloves,Arcanist Gloves,Gloves,'Elder,arcanist-gloves-84-elder,84,,,,,,4.0,,,,,,,
